DATAFLOW,LAST UPDATE,freq,siec,nrg_cons,unit,tax,currency,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,SK,2012-S2,0.1159,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,SK,2013-S1,0.1214,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,SK,2013-S2,0.1322,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,SK,2014-S1,0.1092,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,SK,2014-S2,0.1076,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,SK,2015-S1,0.117,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,SK,2015-S2,0.1111,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,SK,2016-S1,0.096,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,SK,2016-S2,0.1082,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,SK,2017-S1,0.1078,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,SK,2017-S2,0.1138,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,SK,2018-S1,0.1114,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,SK,2018-S2,0.1208,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,SK,2019-S1,0.1184,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,SK,2019-S2,0.1189,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,SK,2020-S1,0.1186,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,SK,2020-S2,0.1228,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,SK,2021-S1,0.1276,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,SK,2021-S2,0.1568,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,SK,2022-S1,0.2334,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,SK,2022-S2,0.2740,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,SK,2023-S1,0.2719,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,SK,2023-S2,0.2400,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,SK,2024-S1,0.1758,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,SK,2024-S2,0.1934,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,SK,2025-S1,0.1778,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2007-S2,0.067,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2008-S1,0.065,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2008-S2,0.0809,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2009-S1,0.0753,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2009-S2,0.0772,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2010-S1,0.0847,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2010-S2,0.0866,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2011-S1,0.0712,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2011-S2,0.0682,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2012-S1,0.0803,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2012-S2,0.091,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2013-S1,0.0922,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2013-S2,0.0796,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2014-S1,0.0718,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2014-S2,0.0794,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2015-S1,0.0735,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2015-S2,0.0666,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2016-S1,0.0707,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2016-S2,0.0745,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2017-S1,0.0619,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2017-S2,0.0564,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2018-S1,0.0567,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2018-S2,0.0650,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2019-S1,0.0685,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2019-S2,0.0785,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2020-S1,0.0749,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2020-S2,0.0585,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2021-S1,0.0633,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2021-S2,0.0823,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2022-S1,0.1286,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2022-S2,0.2067,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2023-S1,0.1365,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2023-S2,0.0997,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2024-S1,0.0901,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2024-S2,0.0950,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,TR,2025-S1,0.0868,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UA,2017-S1,0.0656,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UA,2017-S2,0.0611,d,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UA,2018-S1,0.0635,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UA,2018-S2,0.0657,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UA,2019-S1,0.0746,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UA,2019-S2,0.0731,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UA,2020-S1,0.0567,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UA,2020-S2,0.0538,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UA,2021-S1,0.0614,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UK,2007-S1,0.1073,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UK,2007-S2,0.0993,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UK,2008-S1,0.1034,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UK,2008-S2,0.1168,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UK,2009-S1,0.1124,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UK,2009-S2,0.0999,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UK,2010-S1,0.0953,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UK,2010-S2,0.0929,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UK,2011-S1,0.1,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UK,2011-S2,0.0982,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UK,2012-S1,0.1106,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UK,2012-S2,0.1241,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UK,2013-S1,0.1266,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UK,2013-S2,0.1242,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UK,2014-S1,0.1358,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UK,2014-S2,0.1406,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UK,2015-S1,0.1565,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UK,2015-S2,0.1588,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UK,2016-S1,0.1468,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UK,2016-S2,0.1361,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UK,2017-S1,0.1401,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UK,2017-S2,0.1361,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UK,2018-S1,0.1394,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UK,2018-S2,0.1419,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UK,2019-S1,0.1544,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UK,2019-S2,0.1557,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,UK,2020-S1,0.1595,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,XK,2016-S1,0.0528,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,XK,2016-S2,0.0526,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,XK,2020-S2,,,C
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,XK,2021-S2,,,C
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,EUR,XK,2023-S2,,,C
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AL,2019-S1,15.4560,e,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AL,2020-S1,15.3960,e,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AL,2020-S2,15.3960,e,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AL,2021-S1,15.3720,e,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AL,2021-S2,15.3720,e,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AL,2022-S1,15.3700,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AL,2022-S2,15.3700,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AL,2023-S1,15.3720,e,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AL,2023-S2,15.3720,e,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AL,2024-S1,15.3720,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AL,2024-S2,15.3720,e,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AL,2025-S1,16.8000,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2007-S2,0.0902,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2008-S1,0.0916,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2008-S2,0.1063,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2009-S1,0.1103,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2009-S2,0.1103,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2010-S1,0.1073,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2010-S2,0.1065,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2011-S1,0.1031,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2011-S2,0.1031,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2012-S1,0.0992,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2012-S2,0.0985,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2013-S1,0.0964,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2013-S2,0.0945,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2014-S1,0.0866,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2014-S2,0.0873,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2015-S1,0.0832,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2015-S2,0.0856,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2016-S1,0.0849,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2016-S2,0.083,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2017-S1,0.0806,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2017-S2,0.0778,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2018-S1,0.0806,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2018-S2,0.0869,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2019-S1,0.0931,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2019-S2,0.0936,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2020-S1,0.0992,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2020-S2,0.0986,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2021-S1,0.1111,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2021-S2,0.1431,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2022-S1,0.2122,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2022-S2,0.2413,e,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2023-S1,0.2185,e,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2023-S2,0.2122,e,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2024-S1,0.1596,e,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2024-S2,0.1629,e,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,AT,2025-S1,0.1699,e,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,BA,2015-S1,0.079,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,BA,2015-S2,0.0789,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,BA,2016-S1,0.078,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,BA,2016-S2,0.1041,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,BA,2017-S1,0.0822,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,BA,2017-S2,0.0817,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,BA,2018-S1,0.0845,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,BA,2018-S2,0.0842,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,BA,2019-S1,0.0963,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,BA,2019-S2,0.1012,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,BA,2020-S1,0.1143,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,BA,2020-S2,0.1143,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,BA,2021-S1,0.1131,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,BA,2021-S2,0.1451,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,BA,2022-S1,0.1674,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,BA,2022-S2,0.1929,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,BA,2023-S1,0.1721,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,BA,2023-S2,0.1722,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,BA,2024-S1,0.1714,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,BA,2024-S2,0.1830,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,BA,2025-S1,0.1947,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,BE,2007-S2,0.0744,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,BE,2008-S1,0.0877,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,BE,2008-S2,0.0897,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,BE,2009-S1,0.1027,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,BE,2009-S2,0.0925,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,BE,2010-S1,0.0867,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,BE,2010-S2,0.0906,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,BE,2011-S1,0.0907,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,BE,2011-S2,0.098,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,BE,2012-S1,0.0932,,
ESTAT:NRG_PC_205(1.0),22/10/25 23:00:00,S,E7000,MWH70000-149999,KWH,I_TAX,NAC,BE,2012-S2,0.0907,,
